1 307 2
1 308 2
1 309 2
1 310 3
1 311 1
1 312 1
1 313 1
1 314 3
1 315 1
1 316 15
1 317 1
1 318 1
1 319 1
1 320 1
1 321 1
1 322 1
1 323 2
1 324 2
1 325 1
1 326 1
1 327 2
1 328 1
1 329 1
1 330 2
1 331 1
1 332 2
1 333 1
1 334 1
1 335 1
1 336 1
1 337 1
1 338 1
1 339 1
1 340 2
1 341 1
1 342 1
1 343 2
1 344 1
1 345 1
1 346 1
1 347 1
1 348 1
1 349 1
1 350 1
1 351 1
1 352 1
1 353 1
1 354 1
1 355 1
1 356 1
1 357 1
1 358 1
1 359 1
1 360 1
1 361 1
1 362 1
1 363 1
1 364 4
1 365 1
1 366 1
1 367 1
1 368 1
1 369 2
1 370 1
1 371 1
1 372 1
1 373 1
1 374 1
1 375 2
1 376 1
1 377 1
1 378 1
1 379 1
1 380 1
1 381 1
1 382 1
1 383 1
1 384 1
1 385 1
1 386 2
1 387 1
1 388 10
1 389 3
1 390 1
1 391 1
1 392 1
1 393 1
1 394 1
1 395 1
1 396 1
1 397 1
1 398 1
1 399 1
1 400 1
1 401 1
1 402 1
1 403 1
1 404 1
1 405 1
1 406 1
1 407 2
1 408 1
1 409 2
1 410 1
1 411 2
1 412 1
1 413 1
1 414 2
1 415 1
1 416 1
1 417 1
1 418 1
1 419 2
1 420 1
1 421 1
1 422 1
1 423 1
1 424 1
1 425 1
1 426 4
1 427 1
1 428 1
1 429 1
1 430 1
1 431 1
1 432 1
1 433 1
1 434 1
1 435 1
1 436 1
1 437 1
1 438 3
1 439 2
1 440 1
1 441 1
1 442 1
1 443 1
1 444 1
1 445 1
1 446 1
1 447 1
1 448 2
1 449 3
1 450 1
1 451 1
1 452 1
1 453 1
1 454 1
1 455 1
1 456 1
1 457 1
1 458 3
1 459 1
1 460 1
1 461 1
1 462 3
1 463 1
1 464 1
1 465 2
1 466 2
1 467 1
1 468 1
1 469 1
1 470 1
1 471 1
1 472 1
1 473 1
1 474 2
1 475 1
1 476 1
1 477 3
1 478 1
1 479 2
1 480 1
1 481 1
1 482 1
1 483 1
1 484 3
1 485 1
1 486 2
1 487 2
1 488 1
1 489 1
1 490 1
1 491 1
1 492 1
1 493 1
1 494 1
1 495 1
1 496 1
1 497 1
1 498 1
1 499 1
1 500 1
1 501 1
1 502 1
1 503 1
1 504 1
1 505 1
1 506 1
1 507 1
1 508 1
1 509 1
1 510 1
1 511 1
1 512 2
1 513 2
1 514 2
1 515 3
1 516 1
1 517 1
1 518 1
1 519 1
1 520 2
1 521 1
1 522 1
1 523 1
1 524 1
1 525 2
1 526 1
1 527 1
1 528 1
1 529 3
1 530 6
1 531 3
1 532 1
1 533 3
1 534 3
1 535 1
1 536 1
1 537 1
1 538 5
1 539 1
1 540 1
1 541 1
1 542 1
1 543 1
1 544 1
1 545 1
1 546 6
1 547 4
1 548 2
1 549 1
1 550 1
1 551 2
1 552 3
1 553 1
1 554 1
1 555 1
1 556 1
1 557 1
1 558 1
1 559 1
1 560 1
1 561 2
1 562 1
1 563 4
1 564 2
1 565 1
1 566 1
1 567 1
1 568 1
1 569 1
1 570 1
1 571 2
1 572 1
1 573 1
1 574 2
1 575 1
1 576 1
1 577 1
1 578 1
1 579 1
1 580 1
1 581 2
1 582 1
1 583 1
1 584 1
1 585 1
1 586 1
1 587 1
1 588 1
1 589 1
1 590 1
1 591 1
1 592 1
1 593 3
1 594 1
1 595 1
1 596 1
1 597 1
1 598 2
1 599 1
1 600 1
1 601 1
1 602 1
1 603 1
1 604 1
1 605 2
1 606 1
1 607 1
1 608 1
1 609 1
1 610 1
1 611 1
1 612 2
1 613 1
1 614 1
1 615 1
1 616 1
1 617 1
1 618 1
1 619 1
1 620 1
1 621 1
1 622 1
1 623 1
1 624 1
1 625 1
1 626 2
1 627 1
1 628 1
1 629 1
1 630 1
1 631 1
1 632 1
1 633 1
1 634 2
1 635 1
1 636 1
1 637 2
1 638 1
1 639 2
1 640 1
1 641 1
1 642 1
1 643 3
1 644 1
1 645 1
1 646 1
1 647 1
1 648 1
1 649 1
1 650 1
1 651 1
1 652 1
1 653 1
1 654 1
1 655 1
1 656 1
1 657 1
1 658 1
1 659 1
1 660 1
1 661 1
1 662 1
1 663 1
1 664 1
1 665 1
1 666 3
1 667 2
1 668 1
1 669 1
1 670 1
1 671 1
1 672 1
1 673 1
1 674 1
1 675 2
1 676 2
1 677 1
1 678 1
1 679 1
1 680 1
1 681 1
1 682 1
1 683 1
1 684 1
1 685 1
1 686 1
1 687 1
1 688 1
1 689 1
1 690 1
1 691 1
1 692 2
1 693 1
1 694 1
1 695 1
1 696 1
1 697 1
1 698 1
1 699 1
1 700 1
1 701 1
1 702 1
1 703 1
1 704 1
1 705 1
1 706 1
1 707 1
1 708 1
1 709 1
1 710 1
1 711 1
1 712 1
1 713 1
1 714 1
1 715 1
1 716 1
1 717 1
1 718 1
1 719 1
1 720 1
1 721 1
1 722 1
1 723 1
1 724 1
1 725 1
1 726 3
1 727 1
1 728 1
1 729 1
1 730 1
1 731 1
1 732 1
1 733 1
1 734 1
1 735 1
1 736 1
1 737 1
1 738 1
1 739 1
1 740 1
1 741 1
1 742 1
1 743 1
1 744 1
1 745 1
1 746 1
1 747 1
1 748 1
1 749 1
1 750 1
1 751 3
1 752 2
1 753 2
1 754 2
1 755 2
1 756 1
1 757 1
1 758 1
1 759 1
1 760 1
1 761 1
1 762 2
1 763 1
1 764 1
1 765 1
1 766 1
1 767 1
1 768 1
1 769 1
2 12 4
2 16 2
2 23 4
2 27 2
2 29 6
2 30 3
2 33 5
2 39 2
2 42 2
2 44 1
2 51 1
2 52 1
2 60 1
2 84 1
2 139 3
2 144 2
2 233 7
2 234 1
2 235 1
2 277 1
2 297 2
2 299 1
2 304 1
2 310 1
2 340 1
2 368 3
2 460 2
2 473 1
2 492 1
2 536 1
2 563 1
2 574 1
2 580 1
2 612 1
2 663 1
2 683 1
2 722 3
2 748 1
2 749 1
2 770 1
2 771 1
2 772 2
2 773 2
2 774 2
2 775 2
2 776 1
2 777 1
2 778 1
2 779 1
2 780 1
2 781 1
2 782 2
2 783 1
2 784 1
2 785 1
2 786 1
2 787 1
2 788 1
2 789 2
2 790 1
2 791 2
2 792 1
2 793 1
2 794 1
2 795 1
2 796 1
2 797 2
2 798 1
2 799 1
2 800 1
2 801 1
2 802 1
2 803 1
2 804 1
2 805 1
2 806 1
2 807 1
2 808 1
2 809 1
2 810 2
2 811 1
2 812 2
2 813 4
2 814 2
2 815 3
2 816 1
2 817 1
2 818 1
2 819 1
2 820 1
2 821 1
2 822 1
2 823 1
2 824 1
2 825 1
2 826 1
2 827 1
2 828 1
2 829 1
2 830 1
2 831 1
2 832 1
2 833 1
2 834 2
2 835 1
2 836 1
2 837 1
2 838 1
2 839 1
2 840 1
2 841 1
2 842 1
2 843 1
2 844 1
2 845 1
2 846 1
2 847 1
2 848 2
2 849 1
2 850 2
2 851 1
2 852 1
2 853 1
2 854 1
2 855 1
3 30 2
3 51 1
3 81 1
3 84 1
3 251 1
3 355 1
3 416 1
3 474 1
3 476 1
3 713 1
3 770 2
3 775 4
3 778 2
3 845 1
3 850 1
3 854 1
3 855 1
3 856 2
3 857 1
3 858 1
3 859 2
3 860 2
3 861 2
3 862 4
3 863 1
3 864 1
3 865 1
3 866 1
3 867 2
4 3 1
4 23 1
4 29 6
4 30 2
4 33 2
4 42 2
4 48 3
4 52 2
4 92 1
4 142 1
4 144 1
4 233 1
4 235 1
4 251 1
4 388 1
4 392 1
4 466 2
4 467 1
4 527 1
4 644 1
4 775 1
4 778 1
4 828 1
4 838 1
4 850 1
4 868 2
4 869 1
4 870 1
4 871 1
4 872 1
4 873 3
4 874 2
4 875 1
4 876 1
4 877 1
4 878 1
4 879 2
4 880 1
4 881 1
4 882 1
4 883 1
4 884 1
4 885 1
4 886 1
4 887 1
4 888 1
4 889 1
4 890 1
4 891 1
4 892 1
4 893 1
5 12 19
5 14 1
5 23 15
5 25 1
5 27 3
5 29 19
5 30 1
5 33 11
5 42 2
5 48 1
5 49 1
5 51 3
5 52 3
5 60 14
5 72 1
5 80 1
5 81 1
5 100 1
5 104 3
5 116 1
5 117 1
5 122 3
5 131 2
5 139 5
5 142 2
5 143 3
